0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
0,0,NO_CUE
