2021-09-16 20:36:38,0,IR,0,1,0,31,18
2021-09-16 20:36:41,0,entering,1,1,0,32,19
2021-09-16 20:44:48,0,entering,1,1,35.67154383659363,33,20
2021-09-16 20:44:51,0,entering,1,1,0,33,20
2021-09-16 21:43:47,0,leaving,0,0,0,33,20
2021-09-16 21:50:10,0,IR,0,1,0,33,20
2021-09-16 21:50:13,0,entering,1,1,0,34,21
2021-09-16 22:25:33,0,leaving,0,0,0,34,21
2021-09-16 22:36:17,0,entering,1,1,35.265923500061035,35,22
2021-09-16 22:36:20,0,entering,1,1,0,35,22
2021-09-17 08:17:13,0,leaving,0,0,0,35,22
2021-09-17 08:17:20,0,IR,0,1,0,35,22
2021-09-17 08:17:23,0,entering,1,1,0,36,23
2021-09-17 08:27:49,0,IR,0,1,0,36,23
2021-09-17 08:27:52,0,entering,1,1,0,37,24
2021-09-17 09:43:44,0,leaving,0,0,0,37,24
2021-09-17 09:50:09,0,IR,0,1,0,37,24
2021-09-17 09:50:12,0,entering,1,1,0,38,25
2021-09-17 09:53:08,0,leaving,0,0,0,38,25
2021-09-17 10:33:57,0,leaving,0,0,0,38,25
2021-09-17 10:34:35,0,IR,0,1,0,38,25
2021-09-17 10:34:38,0,entering,1,1,0,39,26
2021-09-17 11:10:34,0,leaving,0,0,0,39,26
2021-09-17 11:51:48,0,leaving,0,0,0,40,26
2021-09-17 12:38:13,0,IR,0,1,0,40,26
2021-09-17 12:38:16,0,entering,1,1,0,41,27
2021-09-17 12:53:56,0,leaving,0,0,0,41,27
2021-09-17 12:54:37,0,leaving,0,0,0,41,27
2021-09-17 13:15:22,0,IR,0,1,0,41,27
2021-09-17 13:15:25,0,entering,1,1,0,42,28
2021-09-17 14:07:18,0,leaving,0,0,0,42,28
2021-09-17 14:13:21,0,leaving,0,0,0,43,28
2021-09-17 14:14:32,0,leaving,0,0,0,43,28
2021-09-17 14:16:42,0,leaving,0,0,0,43,28
2021-09-17 16:09:50,0,leaving,0,0,0,43,28
2021-09-17 16:16:30,0,IR,0,1,0,43,28
2021-09-17 16:16:33,0,entering,1,1,0,44,29
2021-09-17 16:20:27,0,leaving,0,0,0,44,29
2021-09-17 17:20:39,0,leaving,0,0,0,45,29
2021-09-17 18:10:40,0,leaving,0,0,0,46,29
2021-09-17 18:15:12,0,IR,0,1,0,46,29
2021-09-17 18:15:15,0,entering,1,1,0,47,30
2021-09-17 18:36:42,0,leaving,0,0,0,47,30
2021-09-17 18:48:27,0,IR,0,1,0,47,30
2021-09-17 18:48:30,0,entering,1,1,0,48,31
2021-09-17 20:11:38,0,leaving,0,0,0,48,31
2021-09-17 20:19:33,0,IR,0,1,0,48,31
2021-09-17 20:19:36,0,entering,1,1,0,49,32
2021-09-17 20:35:48,0,IR,0,1,0,49,32
2021-09-17 20:35:51,0,entering,1,1,0,50,33
2021-09-17 20:39:31,0,leaving,0,0,0,50,33
2021-09-17 21:40:44,0,leaving,0,0,0,50,33
2021-09-17 21:52:38,0,IR,0,1,0,50,33
2021-09-17 21:52:41,0,entering,1,1,0,51,34
2021-09-17 22:29:13,0,leaving,0,0,0,51,34
2021-09-17 23:21:30,0,entering,1,1,18.69473123550415,52,35
2021-09-17 23:21:33,0,entering,1,1,0,52,35
2021-09-17 23:22:32,0,leaving,0,0,0,52,35
2021-09-17 23:26:09,0,IR,0,1,0,52,35
2021-09-17 23:26:12,0,entering,1,1,0,53,36
2021-09-18 09:49:06,0,IR,0,1,0,53,36
2021-09-18 09:49:09,0,entering,1,1,0,54,37
2021-09-18 09:49:48,0,leaving,0,0,0,54,37
2021-09-18 10:00:19,0,IR,0,1,0,54,37
2021-09-18 10:00:22,0,entering,1,1,0,55,38
2021-09-18 10:08:51,0,leaving,0,0,0,55,38
2021-09-18 10:17:01,0,leaving,0,0,0,55,38
2021-09-18 10:35:30,0,leaving,0,0,0,55,38
2021-09-18 11:38:56,0,entering,1,1,6.202353000640869,56,39
2021-09-18 11:38:59,0,entering,1,1,0,56,39
2021-09-18 12:20:16,0,leaving,0,0,0,56,39
2021-09-18 12:21:12,0,leaving,0,0,0,56,39
2021-09-18 12:46:55,0,leaving,0,0,0,57,39
2021-09-18 12:49:35,0,IR,0,1,0,57,39
2021-09-18 12:49:38,0,entering,1,1,0,58,40
2021-09-18 14:08:01,0,leaving,0,0,0,58,40
2021-09-18 14:09:54,0,leaving,0,0,0,58,40
2021-09-18 14:14:23,0,entering,1,1,22.38238501548767,59,41
2021-09-18 14:14:26,0,entering,1,1,0,59,41
2021-09-18 15:03:06,0,leaving,0,0,0,59,41
2021-09-18 15:15:01,0,leaving,0,0,0,59,41
2021-09-18 15:48:58,0,leaving,0,0,0,60,41
2021-09-18 15:51:02,0,leaving,0,0,0,60,41
2021-09-18 15:53:29,0,leaving,0,0,0,60,41
2021-09-18 17:47:47,0,leaving,0,0,0,61,41
2021-09-18 17:52:28,0,IR,0,1,0,61,41
2021-09-18 17:52:31,0,entering,1,1,0,62,42
2021-09-18 19:01:37,0,leaving,0,0,0,62,42
2021-09-18 21:22:03,0,leaving,0,0,0,63,42
2021-09-18 21:29:56,0,entering,1,1,1.755051851272583,64,43
2021-09-18 21:29:59,0,entering,1,1,0,64,43
2021-09-18 21:30:58,0,leaving,0,0,0,64,43
2021-09-18 21:37:19,0,entering,1,1,6.036645174026489,65,44
2021-09-18 21:37:22,0,entering,1,1,0,65,44
2021-09-18 22:36:04,0,leaving,0,0,0,65,44
2021-09-18 22:36:46,0,leaving,0,0,0,65,44
2021-09-18 22:39:47,0,IR,0,1,0,65,44
2021-09-18 22:39:50,0,entering,1,1,0,66,45
2021-09-18 22:46:11,0,leaving,0,0,0,66,45
2021-09-18 23:50:36,0,IR,0,1,0,66,45
2021-09-18 23:50:39,0,entering,1,1,0,67,46
2021-09-19 07:54:27,0,leaving,0,0,0,67,46
2021-09-19 07:59:22,0,entering,1,1,25.967432737350464,68,47
2021-09-19 07:59:25,0,entering,1,1,0,68,47
2021-09-19 08:29:25,0,leaving,0,0,0,68,47
2021-09-19 08:36:07,0,IR,0,1,0,68,47
2021-09-19 08:36:10,0,entering,1,1,0,69,48
2021-09-19 08:38:59,0,leaving,0,0,0,69,48
2021-09-19 08:39:16,0,leaving,0,0,0,69,48
2021-09-19 10:29:40,0,IR,0,1,0,69,48
2021-09-19 10:29:44,0,entering,1,1,0,70,49
