p1,p2,e1,e2,label
0.979920933,0.020079067,1.396712222,0.028619328,right
0.99048404,0.00951596,2.581859484,0.024804913,right
0.995071553,0.004928447,4.217468601,0.020888518,right
0.997039133,0.002960867,6.267489936,0.018612315,right
0.997972838,0.002027162,8.66493399,0.017600909,right
0.998474402,0.001525598,11.17432056,0.017073573,right
0.998816019,0.001183981,13.38356121,0.015864659,right
0.999155926,0.000844074,14.87576468,0.012566852,right
0.99948782,0.00051218,15.44858546,0.007916504,right
0.999667172,0.000332828,15.08009515,0.005020754,right
0.999683027,0.000316973,13.8709647,0.004398117,right
0.999630974,0.000369026,11.96966547,0.004418748,right
0.999525182,0.000474818,9.585013033,0.0045533,right
0.999197039,0.000802961,7.050935149,0.005666174,right
0.998550834,0.001449166,4.811923118,0.006983396,right
0.997731669,0.002268331,3.229572937,0.007342395,right
0.997397228,0.002602772,2.432797176,0.006348541,right
0.997632945,0.002367055,2.264684479,0.005373352,right
0.997911315,0.002088685,2.474013124,0.005178251,right
0.998281188,0.001718812,2.934877881,0.005053189,right
0.998901107,0.001098893,3.607660676,0.003968793,right
0.999378271,0.000621729,4.382521956,0.002726438,right
0.999565248,0.000434752,5.038070133,0.002191263,right
0.999525787,0.000474213,5.326783694,0.002527229,right
0.99945017,0.00054983,5.197947158,0.002859561,right
0.999406906,0.000593094,4.847904757,0.00287697,right
0.999348184,0.000651816,4.527890762,0.002953278,right
0.999334065,0.000665935,4.533937812,0.003021321,right
0.999514102,0.000485898,5.514511056,0.002680794,right
0.999767194,0.000232806,8.353103156,0.001945102,right
0.999908824,9.12E-05,13.27217467,0.001210214,right
0.999955303,4.47E-05,19.22666591,0.000859413,right
0.999965404,3.46E-05,24.57731617,0.000850294,right
0.999969586,3.04E-05,28.25980964,0.000859525,right
0.99996335,3.67E-05,30.04346418,0.001101142,right
0.99994221,5.78E-05,29.74344216,0.001718988,right
0.999920929,7.91E-05,26.93368326,0.002129842,right
0.999902323,9.77E-05,21.80439024,0.00212999,right
0.999849696,0.000150304,15.6614976,0.002354337,right
0.9997266,0.0002734,10.16794676,0.002780678,right
0.999549375,0.000450625,6.239726496,0.002813044,right
0.999411317,0.000588683,3.790121562,0.002232496,right
0.999357588,0.000642412,2.306641355,0.001482768,right
0.999214001,0.000785999,1.36491419,0.001073665,right
0.999022969,0.000977031,1.6373613,0.001601318,right
0.999321932,0.000678068,2.661560494,0.001805944,right
0.999116866,0.000883134,3.75543981,0.003319489,right
0.998553257,0.001446743,4.919844293,0.007128063,right
0.997927784,0.002072216,6.274242444,0.013028581,right
0.997549989,0.002450011,7.916355999,0.019442791,right
0.997450329,0.002549671,9.796320419,0.025041241,right
0.997505882,0.002494118,11.70547988,0.029267849,right
0.997578499,0.002421501,13.41152863,0.032554863,right
0.997624234,0.002375766,14.85755925,0.035382149,right
0.997631658,0.002368342,16.12972554,0.038291399,right
0.997622862,0.002377138,17.30671669,0.041238485,right
0.997674377,0.002325623,18.30516409,0.042670146,right
0.997826557,0.002173443,18.83145799,0.04101825,right
0.997990808,0.002009192,18.59367218,0.037433468,right
0.998074935,0.001925065,17.56462825,0.033878274,right
0.998141054,0.001858946,15.95290634,0.029710826,right
0.998357808,0.001642192,13.94275132,0.022934343,right
0.998778123,0.001221877,11.55135161,0.014131596,right
0.999305742,0.000694258,8.794271952,0.006109734,right
0.999688843,0.000311157,5.931946873,0.001846339,right
0.998619741,0.001380259,3.457611983,0.004778998,right
0.990261325,0.009738675,1.759380497,0.017302539,right
0.960513438,0.039486562,1.179665327,0.048495863,right
0.986640486,0.013359514,2.212755929,0.029961617,right
0.99558268,0.00441732,3.366976304,0.014939002,right
0.997192957,0.002807043,4.475236394,0.012597541,right
0.995105919,0.004894081,5.50399744,0.027069492,right
0.99213088,0.00786912,6.432478683,0.051019422,right
0.990186135,0.009813865,7.057718951,0.069949982,right
0.9892858,0.0107142,7.180542001,0.077766974,right
0.988495887,0.011504113,6.835313273,0.079549359,right
0.987581488,0.012418512,6.275811531,0.078916266,right
0.987030183,0.012969817,5.716783068,0.07511992,right
0.987051661,0.012948339,5.171372955,0.067839095,right
0.986751526,0.013248474,4.530113023,0.060822897,right
0.985203363,0.014796637,3.812479255,0.057259113,right
0.982408811,0.017591189,3.133624926,0.056111252,right
0.979158562,0.020841438,2.57863371,0.054886345,right
0.975320351,0.024679649,2.137725214,0.054093313,right
0.971693454,0.028306546,1.745802337,0.050857227,right
0.970093959,0.029906041,1.336140339,0.041190512,right
0.973177968,0.026822032,0.960554305,0.026474108,right
0.995329251,0.004670749,2.557983227,0.012003765,right
0.997511631,0.002488369,6.485448769,0.016178446,right
0.998572021,0.001427979,11.95891113,0.017101496,right
0.999162617,0.000837383,17.12204315,0.014349717,right
0.999440978,0.000559022,20.62501808,0.011536282,right
0.999413558,0.000586442,22.47804098,0.013189811,right
0.999227858,0.000772142,23.00539206,0.017777165,right
0.999216301,0.000783699,21.73363954,0.017045987,right
0.999279106,0.000720894,18.08063385,0.013043622,right
0.998025611,0.001974389,12.84834648,0.025417817,right
0.991597033,0.008402967,7.861633058,0.066620856,right
0.972105717,0.027894283,4.42407908,0.126947628,right
0.927799262,0.072200738,2.552902929,0.198665252,right
0.84079821,0.15920179,1.600799594,0.303105024,right
0.672232719,0.327767281,1.027625576,0.501049757,right
0.178744925,0.821255075,0.267022824,1.226853574,right
0.05988374,0.94011626,0.092467859,1.451655124,right
0.101400903,0.898599097,0.161666217,1.432660975,right
0.303184278,0.696815722,0.613735927,1.410564051,right
0.603597159,0.396402841,3.664868153,2.406843911,right
0.668402643,0.331597357,6.340746814,3.145671113,right
0.713434162,0.286565838,9.248643078,3.714912042,right
0.741531396,0.258468604,11.99341767,4.180432478,right
0.757133839,0.242866161,14.46856274,4.641087353,right
0.773100827,0.226899173,16.72971204,4.910042392,right
0.800109565,0.199890435,18.68309265,4.667575154,right
0.837532594,0.162467406,19.91796621,3.863754467,right
0.877160652,0.122839348,20.06868461,2.810459086,right
0.912386151,0.087613849,19.18239489,1.842030866,right
0.940888499,0.059111501,17.6782938,1.110642207,right
0.962844958,0.037155042,15.90929796,0.613920883,right
0.977886598,0.022113402,13.92260334,0.314838272,right
0.983245875,0.016754125,11.58705394,0.197438861,right
0.972219874,0.027780126,8.843936859,0.252705886,right
0.931210369,0.068789631,6.057610431,0.447482974,right
0.85694089,0.14305911,4.36870583,0.72931888,right
0.833961063,0.166038937,5.275697844,1.050374292,right
0.871058968,0.128941032,9.300701177,1.376763283,right
0.901074925,0.098925075,15.28904594,1.67851748,right
0.918967405,0.081032595,21.66999237,1.910813939,right
0.931822835,0.068177165,27.74193956,2.029749338,right
0.943380345,0.056619655,33.58801872,2.015880483,right
0.953395813,0.046604187,38.63665099,1.888648648,right
0.960544664,0.039455336,41.09848729,1.688161623,right
0.964711162,0.035288838,39.64731666,1.450286656,right
0.966879134,0.033120866,34.99571295,1.198793387,right
0.96819846,0.03180154,29.01016236,0.95287059,right
0.969539991,0.030460009,23.13939287,0.726969625,right
0.970657382,0.029342618,17.7756953,0.537352783,right
0.970734916,0.029265084,12.82333812,0.386589644,right
0.96892449,0.03107551,8.374789023,0.268597653,right
0.965911648,0.034088352,4.963306363,0.175161915,right
0.969984248,0.030015752,3.355035761,0.103820163,right
0.98473495,0.01526505,3.834794857,0.05944578,right
0.991804283,0.008195717,5.760681579,0.047603059,right
0.992826328,0.007173672,8.10021396,0.058528143,right
0.992581555,0.007418445,10.32895921,0.077197498,right
0.992850036,0.007149964,12.5485132,0.090367537,right
0.993403412,0.006596588,14.84639208,0.098585865,right
0.993749774,0.006250226,16.79054334,0.105604746,right
0.993766663,0.006233337,17.783618,0.111546598,right
0.993489687,0.006510313,17.84267083,0.116922568,right
0.992806055,0.007193945,17.49211652,0.126749155,right
0.991685317,0.008314683,17.03307139,0.142812034,right
0.990235638,0.009764362,16.40744106,0.161787954,right
0.988799869,0.011200131,15.40175498,0.174455606,right
0.987430333,0.012569667,13.82670699,0.176009485,right
0.985964394,0.014035606,11.7016315,0.166577505,right
0.984636166,0.015363834,9.265848163,0.144580258,right
0.984294126,0.015705874,6.843507523,0.109198318,right
0.985735365,0.014264635,4.689846264,0.067867044,right
0.988594702,0.011405298,2.939731189,0.033915323,right
0.990910881,0.009089119,1.645033753,0.015089054,right
0.984862036,0.015137964,1.164294951,0.017895964,right
0.990538215,0.009461785,1.61291606,0.015406841,right
0.994800261,0.005199739,2.204062131,0.011520452,right
0.99736963,0.00263037,2.807840389,0.007405138,right
0.998409635,0.001590365,3.257080907,0.005188198,right
0.997884632,0.002115368,3.473637546,0.007363597,right
0.995577652,0.004422348,3.46841209,0.015406658,right
0.991428944,0.008571056,3.284580161,0.028395701,right
0.985726321,0.014273679,2.93980724,0.042569488,right
0.978692572,0.021307428,2.454367529,0.053434817,right
0.970390333,0.029609667,1.954594976,0.059640853,right
0.963219957,0.036780043,1.624330867,0.062024213,right
0.961541652,0.038458348,1.540969224,0.061633452,right
0.965204197,0.034795803,1.616123556,0.058261575,right
0.970788858,0.029211142,1.723736026,0.051867403,right
0.976618523,0.023381477,1.809795747,0.043328788,right
0.981749274,0.018250726,1.862988248,0.034632966,right
0.98529606,0.01470394,1.870514858,0.027914389,right
0.986697252,0.013302748,1.792779911,0.024170432,right
0.98702787,0.01297213,1.593128591,0.02093788,right
0.988125927,0.011874073,1.322128306,0.0158877,right
0.991499877,0.008500123,1.085225033,0.009303629,right
0.996115473,0.003884527,0.927853386,0.003618327,right
0.99846539,0.00153461,1.016107105,0.001561724,right
0.998496005,0.001503995,2.071576475,0.003120334,right
0.99899352,0.00100648,5.122425319,0.005160815,right
0.999457724,0.000542276,10.270044,0.005572219,right
0.999658567,0.000341433,16.02573268,0.005473583,right
0.999664681,0.000335319,20.52043727,0.006883192,right
0.999524571,0.000475429,23.13639591,0.011004944,right
0.999319074,0.000680926,24.23961021,0.016516632,right
0.999142659,0.000857341,23.75392297,0.020382686,right
0.998942325,0.001057675,21.03058361,0.022267068,right
0.998512071,0.001487929,16.11987309,0.02402097,right
0.997644592,0.002355408,10.51599403,0.02482794,right
0.996158938,0.003841062,6.07144292,0.023410711,right
0.994038737,0.005961263,3.43362283,0.020591482,right
0.990962084,0.009037916,2.071435754,0.018892208,right
0.984388325,0.015611675,1.311476686,0.020799056,right
0.952480223,0.047519777,1.138150436,0.056782969,right
0.980297047,0.019702953,2.878610692,0.057857085,right
0.990210448,0.009789552,5.434337561,0.053725681,right
0.994405472,0.005594528,8.415478388,0.047345505,right
0.996592727,0.003407273,11.37059114,0.038875163,right
0.997992772,0.002007228,13.9598753,0.028077004,right
0.998917502,0.001082498,15.93006369,0.017262948,right
0.999325415,0.000674585,17.14451934,0.011573244,right
0.999139117,0.000860883,17.72069803,0.015268588,right
0.998447238,0.001552762,17.96880989,0.027944676,right
0.997570475,0.002429525,18.02121703,0.043889628,right
0.996830472,0.003169528,17.47545755,0.05556506,right
0.996221845,0.003778155,15.84437465,0.060089528,right
0.995607136,0.004392864,13.65712352,0.06025859,right
0.995439136,0.004560864,12.71888635,0.058274895,right
0.996398097,0.003601903,14.57034185,0.052670666,right
0.997834327,0.002165673,18.80346416,0.040810535,right
0.998968723,0.001031277,23.62854601,0.024392742,right
0.999621094,0.000378906,28.04980548,0.010632271,right
0.999866947,0.000133053,32.3791254,0.00430871,right
0.99992139,7.86E-05,36.62663328,0.002879441,right
0.999935844,6.42E-05,39.14433533,0.002511508,right
0.99994547,5.45E-05,38.01600546,0.002073118,right
0.999957233,4.28E-05,32.98094214,0.00141054,right
0.999969252,3.07E-05,25.81860882,0.000793901,right
0.999943403,5.66E-05,18.98056278,0.001074298,right
0.999852021,0.000147979,14.14972283,0.002094179,right
0.999746386,0.000253614,11.58865908,0.002939792,right
0.999708479,0.000291521,10.65226666,0.003106265,right
0.999700727,0.000299273,10.62258721,0.003180009,right
0.997506113,0.002493887,21.26156524,0.053156498,right
0.997752797,0.002247203,18.59517781,0.041881251,right
0.997675511,0.002324489,14.4683903,0.033709979,right
0.997651831,0.002348169,11.18463596,0.026325229,right
0.998209894,0.001790106,9.891149695,0.017737959,right
0.999128082,0.000871918,10.25625618,0.008950423,right
0.999726538,0.000273462,11.56988862,0.003164794,right
0.999888824,0.000111176,13.52451358,0.001503771,right
0.999903806,9.62E-05,15.85646415,0.001525446,right
0.999918363,8.16E-05,17.91587096,0.001462715,right
0.999932168,6.78E-05,18.9364931,0.001284584,right
0.999924329,7.57E-05,18.76444241,0.001420025,right
0.999915067,8.49E-05,17.76583695,0.001509038,right
0.999922432,7.76E-05,16.40208432,0.001272378,right
0.99994017,5.98E-05,14.8489311,0.000888464,right
0.999941289,5.87E-05,12.99772787,0.000763155,right
0.999933826,6.62E-05,10.68227982,0.000706935,right
0.999921369,7.86E-05,7.998806227,0.000629002,right
0.999906987,9.30E-05,5.384093383,0.000500837,right
0.99986763,0.00013237,3.30103549,0.000437016,right
0.999852987,0.000147013,1.926452344,0.000283256,right
0.999790274,0.000209726,1.115141776,0.000233924,right
0.998132896,0.001867104,1.555974302,0.002910601,right
0.998583811,0.001416189,2.498673126,0.003543612,right
0.99891256,0.00108744,3.494637147,0.003804346,right
0.999265245,0.000734755,4.432397505,0.003259121,right
0.999455662,0.000544338,5.218759292,0.002842317,right
0.999394425,0.000605575,5.822627784,0.003528176,right
0.999254107,0.000745893,6.261291785,0.00467374,right
0.999253988,0.000746012,6.599202049,0.004926761,right
0.999367559,0.000632441,6.926196846,0.004383183,right
0.999441945,0.000558055,7.426433696,0.00414667,right
0.999509556,0.000490444,8.360016497,0.004102129,right
0.999672646,0.000327354,10.12482791,0.003315488,right
0.999841569,0.000158431,13.04478856,0.002067026,right
0.999920505,7.95E-05,17.06456409,0.001356658,right
0.999928469,7.15E-05,21.46921425,0.001535821,right
0.999921221,7.88E-05,25.18384357,0.001984106,right
0.999917052,8.29E-05,27.38923109,0.002272069,right
0.999917552,8.24E-05,27.88101205,0.002298934,right
0.999904403,9.56E-05,26.73290539,0.002555824,right
0.999801173,0.000198827,23.96658331,0.004766159,right
0.999423375,0.000576625,19.65086852,0.011337729,right
0.998402923,0.001597077,14.36816947,0.022983776,right
0.996163336,0.003836664,9.38799168,0.036157292,right
0.992783768,0.007216232,6.216385625,0.045184948,right
0.991481964,0.008518036,5.615289251,0.048242164,right
0.993175276,0.006824724,6.999863323,0.048100408,right
0.994979123,0.005020877,9.105714004,0.04594938,right
0.996541353,0.003458647,11.25751523,0.039070908,right
0.998021988,0.001978012,13.53429373,0.026824054,right
0.999121373,0.000878627,16.05323162,0.014117203,right
0.999639006,0.000360994,18.32215598,0.006616578,right
0.999748783,0.000251217,19.50997989,0.004902465,right
0.999730192,0.000269808,19.32094759,0.005214354,right
0.999718963,0.000281037,18.15915153,0.005104834,right
0.999686148,0.000313852,16.44086711,0.005161625,right
0.99957389,0.00042611,14.32896571,0.006108313,right
0.999351364,0.000648636,11.84778051,0.007689889,right
0.998958149,0.001041851,9.06779939,0.009457145,right
0.99828291,0.00171709,6.243571535,0.010739217,right
0.99709595,0.00290405,3.789522467,0.011037015,right
0.994727058,0.005272942,2.064859709,0.0109456,right
0.99113614,0.00886386,1.203069131,0.010759204,right
0.99158478,0.00841522,1.147140327,0.009735364,right
0.996309421,0.003690579,1.99568258,0.007392508,right
0.998971398,0.001028602,4.283357442,0.004410407,right
0.999752875,0.000247125,8.596288879,0.002124886,right
0.99990309,9.69E-05,14.73542853,0.001428143,right
0.999932498,6.75E-05,21.59108488,0.001457537,right
0.999934584,6.54E-05,27.56517509,0.001803332,right
0.999898415,0.000101585,31.59239812,0.003209646,right
0.999770387,0.000229613,33.38386837,0.007667129,right
0.999426735,0.000573265,32.71517464,0.018765234,right
0.998625461,0.001374539,29.36494443,0.040418832,right
0.997131443,0.002868557,23.80219602,0.068474374,right
0.994638869,0.005361131,17.26288907,0.093047458,right
0.99066966,0.00933034,11.35523726,0.106946071,right
0.984644606,0.015355394,7.090907696,0.110581709,right
0.976435217,0.023564783,4.419365735,0.106654689,right
0.967025931,0.032974069,2.783419136,0.09491023,right
0.959798316,0.040201684,1.75805798,0.073637232,right
0.96660267,0.03339733,1.411475842,0.048768254,right
0.986283993,0.013716007,2.332317078,0.032434956,right
0.993395338,0.006604662,4.86429581,0.03234063,right
0.994730425,0.005269575,8.139196614,0.043117317,right
0.99484847,0.00515153,10.48920598,0.05431527,right
0.994577682,0.005422318,11.13741218,0.060719838,right
0.994404034,0.005595966,11.07412547,0.062319167,right
0.994785231,0.005214769,11.45011288,0.060022697,right
0.995468971,0.004531029,11.6044626,0.052819479,right
0.995974665,0.004025335,10.09736948,0.040809565,right
0.996081597,0.003918403,7.192378518,0.028293505,right
0.996072099,0.003927901,4.84995871,0.01912528,right
0.996701481,0.003298519,4.274118116,0.014144919,right
0.997207765,0.002792235,4.501416397,0.012604205,right
0.996829989,0.003170011,3.993437425,0.012699498,right
0.994962211,0.005037789,2.757693161,0.01396302,right
0.991954546,0.008045454,1.942762555,0.01575718,right
0.992410343,0.007589657,2.201837316,0.016838993,right
0.994791317,0.005208683,3.312640324,0.017344839,right
0.996403698,0.003596302,4.923929056,0.017771849,right
0.99741947,0.00258053,6.973165264,0.018041017,right
0.998071121,0.001928879,9.441761443,0.018247215,right
0.998459142,0.001540858,12.1246686,0.018711227,right
0.99867671,0.00132329,14.70827245,0.019489102,right
0.998853605,0.001146395,16.89177042,0.019386865,right
0.999069458,0.000930542,18.48221665,0.017214492,right
0.999204743,0.000795257,19.42234077,0.015458055,right
0.999153012,0.000846988,19.61100921,0.016624368,right
0.999001448,0.000998552,18.90278922,0.018894289,right
0.998949382,0.001050618,17.347528,0.018244796,right
0.999067646,0.000932354,15.20042664,0.0141854,right
0.999213379,0.000786621,12.79317374,0.010071305,right
0.999099687,0.000900313,10.33103589,0.009309546,right
0.998599854,0.001400146,7.845310809,0.010999985,right
0.997750296,0.002249704,5.436159575,0.012257324,right
0.996375321,0.003624679,3.38031751,0.012297139,right
0.993915157,0.006084843,1.891936077,0.011582613,right
0.989067858,0.010932142,0.989083915,0.01093232,right
0.995296886,0.004703114,1.015040895,0.004796411,right
0.998153844,0.001846156,2.393684931,0.004427289,right
0.999310132,0.000689868,4.691580047,0.003238804,right
0.999727616,0.000272384,7.768120205,0.00211649,right
0.999876295,0.000123705,11.15873146,0.001380562,right
0.99993417,6.58E-05,14.33251103,0.000943572,right
0.99990589,9.41E-05,16.88124521,0.001588839,right
0.999758706,0.000241294,18.46426364,0.004456399,right
0.999513376,0.000486624,18.71951466,0.009113801,right
0.999188033,0.000811967,17.38951792,0.014131184,right
0.998794736,0.001205264,14.65354226,0.0176827,right
0.998312516,0.001687484,11.25536385,0.019025349,right
0.997649652,0.002350348,8.112466246,0.019112037,right
0.99686005,0.00313995,5.726717923,0.018038247,right
0.99631271,0.00368729,4.029958627,0.014914619,right
0.996334625,0.003665375,2.782352811,0.010235885,right
0.997250302,0.002749698,1.969085702,0.005429319,right
0.998729868,0.001270132,1.641890664,0.00208807,right
0.999454451,0.000545549,1.625175129,0.000887097,right
0.999400383,0.000599617,1.529783832,0.000917835,right
0.998887628,0.001112372,1.135157031,0.001264123,right
0.925275512,0.074724488,2.166446737,0.174960454,right
0.958762253,0.041237747,5.888161458,0.253258313,right
0.973524584,0.026475416,11.22441482,0.305252741,right
0.979303605,0.020696395,16.4137105,0.346883876,right
0.979688695,0.020311305,20.02958238,0.415261453,right
0.974543794,0.025456206,21.99828139,0.574620434,right
0.962573461,0.037426539,22.60149806,0.878785759,right
0.94449217,0.05550783,21.46360104,1.26141641,right
0.921555987,0.078444013,18.08077136,1.53905816,right
0.891284476,0.108715524,13.1025276,1.598196978,right
0.840500517,0.159499483,8.200680821,1.556220761,right
0.743057473,0.256942527,4.684043445,1.619699695,right
0.597081227,0.402918773,2.708525404,1.827750872,right
0.612721513,0.387278487,4.066703781,2.570412254,right
0.687895395,0.312104605,6.836063571,3.101586284,right
0.731254893,0.268745107,9.942962831,3.654160314,right
0.763471725,0.236528275,12.67671273,3.927324211,right
0.796929568,0.203070432,14.87251379,3.789754993,right
0.833762334,0.166237666,16.74130615,3.337924421,right
0.871070581,0.128929419,18.45259749,2.731216882,right
0.90517253,0.09482747,19.83134667,2.077566839,right
0.933643385,0.066356615,20.25950933,1.439899307,right
0.955466661,0.044533339,19.04394232,0.887618968,right
0.97095179,0.02904821,16.55840456,0.495381968,right
0.980190593,0.019809407,14.64219361,0.295915082,right
0.98316093,0.01683907,15.1092584,0.25878353,right
0.982042175,0.017957825,17.99626444,0.329083392,right
0.97880787,0.02119213,21.76167805,0.471161227,right
0.974369182,0.025630818,25.4688276,0.669958464,right
0.970431203,0.029568797,29.60124366,0.901942522,right
0.968483791,0.031516209,34.36594663,1.118329878,right
0.967854141,0.032145859,38.1526891,1.267185751,right
0.966917872,0.033082128,38.82072319,1.328212203,right
0.964386879,0.035613121,35.55986661,1.313163691,right
0.95980002,0.04019998,29.65422565,1.242028811,right
0.953320015,0.046679985,23.05245539,1.12877969,right
0.945588204,0.054411796,17.08287546,0.98299655,right
0.936874008,0.063125992,12.16940821,0.819967212,right
0.926338452,0.073661548,8.278691662,0.658313642,right
0.909789472,0.090210528,5.229258071,0.518509113,right
0.882495774,0.117504226,3.039893442,0.404761513,right
0.843906598,0.156093402,1.674164794,0.309662324,right
0.82721656,0.17278344,1.069000769,0.223285702,right
0.901557409,0.098442591,1.319758024,0.14410663,right
0.996147846,0.003852154,17.45545522,0.067501129,right
0.997201413,0.002798587,23.82593127,0.066866077,right
0.997713535,0.002286465,28.88420369,0.066194073,right
0.997922409,0.002077591,32.03325468,0.066690564,right
0.998091261,0.001908739,32.78095455,0.06268995,right
0.99831583,0.00168417,30.64340176,0.051695759,right
0.998496038,0.001503962,25.87086513,0.038967393,right
0.998388936,0.001611064,19.73082297,0.031838915,right
0.997807959,0.002192041,13.737151,0.030178551,right
0.996614992,0.003385008,8.88664216,0.030183529,right
0.994604271,0.005395729,5.458117347,0.029610293,right
0.991300536,0.008699464,3.32663956,0.029193953,right
0.988302291,0.011697709,2.55034207,0.03018627,right
0.990073167,0.009926833,3.335202557,0.033439953,right
0.993136403,0.006863597,5.449593037,0.037662307,right
0.995037223,0.004962777,8.14029427,0.040599955,right
0.99617091,0.00382909,10.72452183,0.041223007,right
0.996901485,0.003098515,13.05318813,0.040571208,right
0.997514435,0.002485565,15.26310438,0.03803197,right
0.998173331,0.001826669,17.22508958,0.03152212,right
0.998829903,0.001170097,18.45507704,0.02161953,right
0.999316911,0.000683089,18.42264449,0.012592913,right
0.999499231,0.000500769,16.86267897,0.008448536,right
0.999369866,0.000630134,14.26333369,0.008993482,right
0.999166046,0.000833954,12.07577438,0.010079041,right
0.999200727,0.000799273,11.80265798,0.009441097,right
0.999404093,0.000595907,13.67897602,0.008156253,right
0.999540186,0.000459814,16.52218879,0.007600621,right
0.999586664,0.000413336,19.25650566,0.007962697,right
0.999584769,0.000415231,21.8165488,0.009062676,right
0.999564275,0.000435725,24.2371069,0.010565316,right
0.999506178,0.000493822,25.45213358,0.012575041,right
0.999349944,0.000650056,23.9759671,0.015595871,right
0.998990725,0.001009275,19.65718899,0.019859551,right
0.998301727,0.001698273,14.33893379,0.024392855,right
0.997371234,0.002628766,10.36029085,0.027306563,right
0.996918633,0.003081367,8.747088559,0.027036297,right
0.997307222,0.002692778,9.035329439,0.024395826,right
0.997926529,0.002073471,10.41440449,0.021638834,right
0.998345193,0.001654807,12.43403346,0.020610034,right
0.998670753,0.001329247,14.84899337,0.019764254,right
0.998984843,0.001015157,17.14942234,0.017427045,right
0.999206204,0.000793796,18.57455646,0.014756117,right
0.999266517,0.000733483,18.81202254,0.013808426,right
0.999213309,0.000786691,18.15270815,0.014291814,right
0.999175383,0.000824617,17.02852182,0.014053591,right
0.999301605,0.000698395,15.61940183,0.010916135,right
0.99952882,0.00047118,13.84226882,0.006525279,right
0.999679289,0.000320711,11.58053849,0.003715201,right
0.999680405,0.000319595,8.948915953,0.002860943,right
0.999579736,0.000420264,6.292635084,0.00264568,right
0.999423657,0.000576343,4.023873735,0.00232047,right
0.999192927,0.000807073,2.362479882,0.001908233,right
0.998574614,0.001425386,1.273978413,0.001818503,right
0.997950765,0.002049235,1.094832918,0.002248177,right
0.999353454,0.000646546,2.816940868,0.001822461,right
0.999708507,0.000291493,5.596795548,0.001631901,right
0.999792292,0.000207708,8.921019323,0.001853349,right
0.999827965,0.000172035,12.15960237,0.00209224,right
0.999872275,0.000127725,14.89619619,0.001902854,right
0.999919627,8.04E-05,16.86669454,0.001355734,right
0.999930187,6.98E-05,17.73397336,0.001238157,right
0.999882369,0.000117631,17.17125865,0.002020118,right
0.999794063,0.000205937,15.22181645,0.00313538,right
0.999684533,0.000315467,12.44389041,0.003926872,right
0.999535619,0.000464381,9.539148108,0.004431856,right
0.999288164,0.000711836,6.992510674,0.00498107,right
0.998944819,0.001055181,4.956927531,0.005235979,right
0.998554834,0.001445166,3.388773345,0.004904426,right
0.998040326,0.001959674,2.209803515,0.004338998,right
0.996723268,0.003276732,1.36799271,0.004497282,right
